config,seed,retained,layers,keeps_first,is_prefix,is_odd_layers,is_even_layers,ce,accuracy,perplexity,full_ce,excess_ce,perplexity_ratio_vs_full
decreasing_ild,102,2,"5,6",False,False,False,False,4.586547076702118,0.1029052734375,98.15492293285867,2.1186472475528717,2.467899829149246,11.797643747878341
decreasing_ild,102,3,"1,2,3",True,True,False,False,2.130445033311844,0.3807373046875,8.418612540911324,2.1186472475528717,0.011797785758972168,1.011867654127046
decreasing_ild,102,3,"1,2,4",True,False,False,False,2.127062112092972,0.3797607421875,8.390181155595974,2.1186472475528717,0.008414864540100098,1.0084503690313344
decreasing_ild,102,3,"1,2,5",True,False,False,False,2.127214640378952,0.3802490234375,8.391460993149934,2.1186472475528717,0.008567392826080322,1.0086041979689528
decreasing_ild,102,3,"1,2,6",True,False,False,False,2.133600652217865,0.3778076171875,8.445220433913034,2.1186472475528717,0.014953404664993286,1.0150657661843552
decreasing_ild,102,3,"1,3,4",True,False,False,False,2.136938989162445,0.3758544921875,8.473460536554875,2.1186472475528717,0.018291741609573364,1.0184600602290854
decreasing_ild,102,3,"1,3,5",True,False,True,False,2.140321761369705,0.376953125,8.50217285960151,2.1186472475528717,0.021674513816833496,1.0219111123857858
decreasing_ild,102,3,"1,3,6",True,False,False,False,2.1447182297706604,0.3756103515625,8.539634683439171,2.1186472475528717,0.026070982217788696,1.02641380301583
decreasing_ild,102,3,"1,4,5",True,False,False,False,2.13948130607605,0.374267578125,8.49503016539211,2.1186472475528717,0.0208340585231781,1.0210526026018172
decreasing_ild,102,3,"1,4,6",True,False,False,False,2.1445088386535645,0.37353515625,8.537846746988752,2.1186472475528717,0.02586159110069275,1.0261989035828152
decreasing_ild,102,3,"1,5,6",True,False,False,False,2.148061513900757,0.37451171875,8.568232887876508,2.1186472475528717,0.029414266347885132,1.0298511387876843
decreasing_ild,102,3,"2,3,4",False,False,False,False,4.339194893836975,0.082763671875,76.6458064797109,2.1186472475528717,2.2205476462841034,9.212374607384548
decreasing_ild,102,3,"2,3,5",False,False,False,False,4.312706530094147,0.0709228515625,74.6422372596787,2.1186472475528717,2.194059282541275,8.97155738522318
decreasing_ild,102,3,"2,3,6",False,False,False,False,4.346027135848999,0.0823974609375,77.17126215495652,2.1186472475528717,2.2273798882961273,9.275531285385195
decreasing_ild,102,3,"2,4,5",False,False,False,False,4.02731192111969,0.0948486328125,56.10988056195769,2.1186472475528717,1.9086646735668182,6.744077238579129
decreasing_ild,102,3,"2,4,6",False,False,False,True,4.091516226530075,0.113525390625,59.83053961686973,2.1186472475528717,1.9728689789772034,7.191278547750301
decreasing_ild,102,3,"2,5,6",False,False,False,False,3.9405132830142975,0.106689453125,51.445000369710726,2.1186472475528717,1.8218660354614258,6.183386108779052
decreasing_ild,102,3,"3,4,5",False,False,False,False,4.695838510990143,0.0770263671875,109.49057921510762,2.1186472475528717,2.577191263437271,13.160122882601426
decreasing_ild,102,3,"3,4,6",False,False,False,False,4.896079480648041,0.0966796875,133.76432470615754,2.1186472475528717,2.777432233095169,16.077684153837552
decreasing_ild,102,3,"3,5,6",False,False,False,False,4.6327685713768005,0.1014404296875,102.79827486144501,2.1186472475528717,2.514121323823929,12.355747307156335
decreasing_ild,102,3,"4,5,6",False,False,False,False,4.7158655524253845,0.1251220703125,111.705456270579,2.1186472475528717,2.597218304872513,13.426338062289103
decreasing_ild,102,4,"1,2,3,4",True,True,False,False,2.1225032806396484,0.3818359375,8.352018787839832,2.1186472475528717,0.0038560330867767334,1.003863477147466
decreasing_ild,102,4,"1,2,3,5",True,False,False,False,2.1230706572532654,0.380126953125,8.356758872555991,2.1186472475528717,0.004423409700393677,1.0044332074181956
decreasing_ild,102,4,"1,2,3,6",True,False,False,False,2.1262222230434418,0.3795166015625,8.383137292765515,2.1186472475528717,0.007574975490570068,1.0076037381971426
decreasing_ild,102,4,"1,2,4,5",True,False,False,False,2.118551880121231,0.383056640625,8.319081733074762,2.1186472475528717,-9.5367431640625e-05,0.9999046371156883
decreasing_ild,102,4,"1,2,4,6",True,False,False,False,2.1225174367427826,0.3795166015625,8.352137020716029,2.1186472475528717,0.0038701891899108887,1.0038776880429663
decreasing_ild,102,4,"1,2,5,6",True,False,False,False,2.1232638359069824,0.3809814453125,8.3583733759232,2.1186472475528717,0.004616588354110718,1.0046272612158755
decreasing_ild,102,4,"1,3,4,5",True,False,False,False,2.1320558190345764,0.3782958984375,8.43218404925896,2.1186472475528717,0.013408571481704712,1.0134988695141367
decreasing_ild,102,4,"1,3,4,6",True,False,False,False,2.1335647106170654,0.3782958984375,8.444916904626231,2.1186472475528717,0.014917463064193726,1.015029283751424
decreasing_ild,102,4,"1,3,5,6",True,False,False,False,2.137313038110733,0.377197265625,8.476630618402861,2.1186472475528717,0.018665790557861328,1.0188410854000771
decreasing_ild,102,4,"1,4,5,6",True,False,False,False,2.136090189218521,0.3741455078125,8.466271315263548,2.1186472475528717,0.017442941665649414,1.0175959581638456
decreasing_ild,102,4,"2,3,4,5",False,False,False,False,4.309119462966919,0.0721435546875,74.37497018315216,2.1186472475528717,2.1904722154140472,8.939433456436094
decreasing_ild,102,4,"2,3,4,6",False,False,False,False,4.356091558933258,0.088134765625,77.9518679717088,2.1186472475528717,2.2374443113803864,9.369355507934525
decreasing_ild,102,4,"2,3,5,6",False,False,False,False,4.265894055366516,0.0804443359375,71.2285738027887,2.1186472475528717,2.1472468078136444,8.561255139180082
decreasing_ild,102,4,"2,4,5,6",False,False,False,False,3.9709004759788513,0.11376953125,53.03226362483584,2.1186472475528717,1.8522532284259796,6.374165805390633
decreasing_ild,102,4,"3,4,5,6",False,False,False,False,4.735814332962036,0.1083984375,113.95621924966886,2.1186472475528717,2.6171670854091644,13.696866518680222
decreasing_ild,102,5,"1,2,3,4,5",True,True,False,False,2.119199901819229,0.38330078125,8.3244744256474,2.1186472475528717,0.0005526542663574219,1.0005528070078629
decreasing_ild,102,5,"1,2,3,4,6",True,False,False,False,2.1199638843536377,0.3824462890625,8.330836608705644,2.1186472475528717,0.0013166368007659912,1.0013175039475293
decreasing_ild,102,5,"1,2,3,5,6",True,False,False,False,2.1213768422603607,0.38232421875,8.342616050129225,2.1186472475528717,0.0027295947074890137,1.0027333234429963
decreasing_ild,102,5,"1,2,4,5,6",True,False,False,False,2.1163659393787384,0.383056640625,8.300916574587594,2.1186472475528717,-0.0022813081741333008,0.9977212920316932
decreasing_ild,102,5,"1,3,4,5,6",True,False,False,False,2.13089719414711,0.3798828125,8.422419968509557,2.1186472475528717,0.012249946594238281,1.0123252845041848
decreasing_ild,102,5,"2,3,4,5,6",False,False,False,False,4.279472589492798,0.080810546875,72.20234968572146,2.1186472475528717,2.160825341939926,8.678297266195704
decreasing_ild,102,6,"1,2,3,4,5,6",True,True,False,False,2.1186472475528717,0.3839111328125,8.319875140365262,2.1186472475528717,0.0,1.0
alternating,102,1,1,True,True,False,False,2.1978770792484283,0.3614501953125,9.005874433541015,2.101018637418747,0.0968584418296814,1.1017044073219866
alternating,102,1,2,False,False,False,False,3.7404144406318665,0.118408203125,42.115440898537926,2.101018637418747,1.6393958032131195,5.1520557161470855
alternating,102,1,3,False,False,False,False,5.219563603401184,0.0599365234375,184.85349702880603,2.101018637418747,3.118544965982437,22.61345235139402
alternating,102,1,4,False,False,False,False,3.890067607164383,0.1392822265625,48.91419336185893,2.101018637418747,1.789048969745636,5.983759023627787
alternating,102,1,5,False,False,False,False,7.4230015873909,0.0198974609375,1674.0507838059295,2.101018637418747,5.321982949972153,204.7895670997775
alternating,102,1,6,False,False,False,False,3.8415017426013947,0.1121826171875,46.59539621591972,2.101018637418747,1.7404831051826477,5.700096503767135
alternating,102,2,"1,2",True,True,False,False,2.189263254404068,0.3638916015625,8.928632560182717,2.101018637418747,0.08824461698532104,1.0922552735441815
alternating,102,2,"1,3",True,False,False,False,2.121587038040161,0.378662109375,8.34436981712621,2.101018637418747,0.020568400621414185,1.020781387936574
alternating,102,2,"1,4",True,False,False,False,2.1915034353733063,0.36376953125,8.948656733437158,2.101018637418747,0.09048479795455933,1.0947048657620382
alternating,102,2,"1,5",True,False,False,False,2.1463857293128967,0.3743896484375,8.553886399427308,2.101018637418747,0.04536709189414978,1.0464119187452743
alternating,102,2,"1,6",True,False,False,False,2.1860459744930267,0.3634033203125,8.899952810144006,2.101018637418747,0.08502733707427979,1.088746829444532
alternating,102,2,"2,3",False,False,False,False,4.565949618816376,0.0906982421875,96.15386019053618,2.101018637418747,2.464930981397629,11.762670280900645
alternating,102,2,"2,4",False,False,False,False,3.834790050983429,0.110107421875,46.283709428540945,2.101018637418747,1.733771413564682,5.661967312660458
alternating,102,2,"2,5",False,False,False,False,4.491251885890961,0.107177734375,89.23308562486741,2.101018637418747,2.3902332484722137,10.916039795727285
alternating,102,2,"2,6",False,False,False,False,4.085144281387329,0.0986328125,59.45051473522285,2.101018637418747,1.9841256439685822,7.2726856880684965
alternating,102,2,"3,4",False,False,False,False,4.851162672042847,0.0662841796875,127.8889963996472,2.101018637418747,2.7501440346240997,15.64488512706014
alternating,102,2,"3,5",False,False,False,False,5.415352702140808,0.04931640625,224.83183036374584,2.101018637418747,3.314334064722061,27.504071952801556
alternating,102,2,"3,6",False,False,False,False,4.840432107448578,0.072509765625,126.5240118876943,2.101018637418747,2.739413470029831,15.477904178808847
alternating,102,2,"4,5",False,False,False,False,4.927823066711426,0.118896484375,138.07859702820815,2.101018637418747,2.826804429292679,16.89139683496573
alternating,102,2,"4,6",False,False,False,False,4.413471817970276,0.116943359375,82.55558449860851,2.101018637418747,2.312453180551529,10.099169376870643
alternating,102,2,"5,6",False,False,False,False,4.747377455234528,0.0677490234375,115.28155669897757,2.101018637418747,2.6463588178157806,14.102594926838835
alternating,102,3,"1,2,3",True,True,False,False,2.1182404160499573,0.38037109375,8.31649104148354,2.101018637418747,0.017221778631210327,1.017370928438951
alternating,102,3,"1,2,4",True,False,False,False,2.183877259492874,0.3638916015625,8.880672263546195,2.101018637418747,0.0828586220741272,1.0863882063792054
alternating,102,3,"1,2,5",True,False,False,False,2.1406768560409546,0.375732421875,8.505192471970398,2.101018637418747,0.03965821862220764,1.040455105235939
alternating,102,3,"1,2,6",True,False,False,False,2.178344964981079,0.365478515625,8.831677421033133,2.101018637418747,0.07732632756233215,1.0803945814035278
alternating,102,3,"1,3,4",True,False,False,False,2.120177239179611,0.38037109375,8.332614222525008,2.101018637418747,0.019158601760864258,1.0193433054407088
alternating,102,3,"1,3,5",True,False,True,False,2.10441318154335,0.3843994140625,8.20228834287996,2.101018637418747,0.0033945441246032715,1.0034003121142288
alternating,102,3,"1,3,6",True,False,False,False,2.1161594688892365,0.3814697265625,8.299202857201246,2.101018637418747,0.015140831470489502,1.0152560345484185
alternating,102,3,"1,4,5",True,False,False,False,2.144281893968582,0.3740234375,8.535909347897858,2.101018637418747,0.043263256549835205,1.0442127545167694
alternating,102,3,"1,4,6",True,False,False,False,2.1813345849514008,0.3642578125,8.85812028758831,2.101018637418747,0.08031594753265381,1.0836293836252386
alternating,102,3,"1,5,6",True,False,False,False,2.14009827375412,0.375732421875,8.500272941573806,2.101018637418747,0.039079636335372925,1.0398532904582762
alternating,102,3,"2,3,4",False,False,False,False,4.508309602737427,0.0909423828125,90.76825434619941,2.101018637418747,2.40729096531868,11.103839676655594
alternating,102,3,"2,3,5",False,False,False,False,5.064621567726135,0.05859375,158.32051714233114,2.101018637418747,2.9636029303073883,19.36762640789133
alternating,102,3,"2,3,6",False,False,False,False,4.493703246116638,0.0997314453125,89.45209638924841,2.101018637418747,2.3926846086978912,10.94283176647372
alternating,102,3,"2,4,5",False,False,False,False,4.962775230407715,0.0797119140625,142.9900761654968,2.101018637418747,2.861756592988968,17.492226687963505
alternating,102,3,"2,4,6",False,False,False,True,3.860248178243637,0.11279296875,47.477132698264214,2.101018637418747,1.7592295408248901,5.807960873392103
alternating,102,3,"2,5,6",False,False,False,False,4.343554377555847,0.1065673828125,76.98067201525826,2.101018637418747,2.2425357401371,9.417180559608576
alternating,102,3,"3,4,5",False,False,False,False,5.025498151779175,0.06005859375,152.24607888054496,2.101018637418747,2.924479514360428,18.62452972645294
alternating,102,3,"3,4,6",False,False,False,False,4.856706142425537,0.0701904296875,128.59991391802035,2.101018637418747,2.75568750500679,15.731852913366055
alternating,102,3,"3,5,6",False,False,False,False,4.888534963130951,0.0577392578125,132.7589347750971,2.101018637418747,2.787516325712204,16.240633225838604
alternating,102,3,"4,5,6",False,False,False,False,4.915054440498352,0.1240234375,136.3267312957183,2.101018637418747,2.814035803079605,16.677088028778925
alternating,102,4,"1,2,3,4",True,True,False,False,2.117093652486801,0.3800048828125,8.306959458864231,2.101018637418747,0.0160750150680542,1.0162049132276643
alternating,102,4,"1,2,3,5",True,False,False,False,2.102050304412842,0.385009765625,8.182930222773047,2.101018637418747,0.0010316669940948486,1.0010321993455422
alternating,102,4,"1,2,3,6",True,False,False,False,2.1130629777908325,0.381591796875,8.273544195840142,2.101018637418747,0.012044340372085571,1.01211716552286
alternating,102,4,"1,2,4,5",True,False,False,False,2.139358103275299,0.3760986328125,8.493983618353358,2.101018637418747,0.038339465856552124,1.0390839065231379
alternating,102,4,"1,2,4,6",True,False,False,False,2.1743631660938263,0.3662109375,8.796581376770309,2.101018637418747,0.07334452867507935,1.0761012207832734
alternating,102,4,"1,2,5,6",True,False,False,False,2.134803831577301,0.3773193359375,8.455387664099215,2.101018637418747,0.03378519415855408,1.034362395778082
alternating,102,4,"1,3,4,5",True,False,False,False,2.1054072082042694,0.3834228515625,8.210445689811815,2.101018637418747,0.004388570785522461,1.004398214664747
alternating,102,4,"1,3,4,6",True,False,False,False,2.1154561042785645,0.3824462890625,8.293367544031662,2.101018637418747,0.014437466859817505,1.0145421904587106
alternating,102,4,"1,3,5,6",True,False,False,False,2.1012491285800934,0.3868408203125,8.17637688237701,2.101018637418747,0.00023049116134643555,1.0002305177264752
alternating,102,4,"1,4,5,6",True,False,False,False,2.1387976109981537,0.376953125,8.48922414008308,2.101018637418747,0.03777897357940674,1.0385016712026685
alternating,102,4,"2,3,4,5",False,False,False,False,4.830544829368591,0.0623779296875,125.27919785052563,2.101018637418747,2.7295261919498444,15.325623895404343
alternating,102,4,"2,3,4,6",False,False,False,False,4.552238464355469,0.093994140625,94.84447685318973,2.101018637418747,2.451219826936722,11.60249112181133
alternating,102,4,"2,3,5,6",False,False,False,False,4.75325220823288,0.067626953125,115.9608006114099,2.101018637418747,2.6522335708141327,14.185688025404176
alternating,102,4,"2,4,5,6",False,False,False,False,4.609973669052124,0.0888671875,100.48150382831639,2.101018637418747,2.508955031633377,12.292078513743034
alternating,102,4,"3,4,5,6",False,False,False,False,4.930234432220459,0.0616455078125,138.41195675916455,2.101018637418747,2.829215794801712,16.9321773152543
alternating,102,5,"1,2,3,4,5",True,True,False,False,2.1032813787460327,0.3841552734375,8.193010221481384,2.101018637418747,0.0022627413272857666,1.0022653032584077
alternating,102,5,"1,2,3,4,6",True,False,False,False,2.112605571746826,0.3824462890625,8.269760692084319,2.101018637418747,0.011586934328079224,1.0116543228756891
alternating,102,5,"1,2,3,5,6",True,False,False,False,2.0991788804531097,0.3863525390625,8.159467263044082,2.101018637418747,-0.001839756965637207,0.9981619343498469
alternating,102,5,"1,2,4,5,6",True,False,False,False,2.1342773735523224,0.37841796875,8.450937428942936,2.101018637418747,0.03325873613357544,1.033817990709871
alternating,102,5,"1,3,4,5,6",True,False,False,False,2.10286146402359,0.3865966796875,8.189570578097252,2.101018637418747,0.0018428266048431396,1.0018445256533146
alternating,102,5,"2,3,4,5,6",False,False,False,False,4.774777412414551,0.0677490234375,118.4839386315338,2.101018637418747,2.673758774995804,14.494347922626307
alternating,102,6,"1,2,3,4,5,6",True,True,False,False,2.101018637418747,0.3857421875,8.174492516946914,2.101018637418747,0.0,1.0
dense4,102,1,1,True,True,False,False,2.3298128843307495,0.3426513671875,10.276018549050804,2.106801301240921,0.2230115830898285,1.2498350506038023
dense4,102,1,2,False,False,False,False,5.354916930198669,0.0689697265625,211.64639419871276,2.106801301240921,3.2481156289577484,25.741787107604477
dense4,102,1,3,False,False,False,False,4.96682608127594,0.0787353515625,143.57048241558445,2.106801301240921,2.860024780035019,17.461959639190134
dense4,102,1,4,False,False,False,False,4.476038038730621,0.0872802734375,87.8857819221027,2.106801301240921,2.3692367374897003,10.689230480818091
dense4,102,2,"1,2",True,True,False,False,2.1934043169021606,0.3658447265625,8.965683247295757,2.106801301240921,0.08660301566123962,1.090463696770635
dense4,102,2,"1,3",True,False,True,False,2.23728209733963,0.357421875,9.367835790181413,2.106801301240921,0.1304807960987091,1.1393760592180897
dense4,102,2,"1,4",True,False,False,False,2.2335816025733948,0.362548828125,9.333234223811692,2.106801301240921,0.12678030133247375,1.1351675955754597
dense4,102,2,"2,3",False,False,False,False,5.1150248646736145,0.0670166015625,166.50492102236447,2.106801301240921,3.0082235634326935,20.251392637958165
dense4,102,2,"2,4",False,False,False,True,4.7434075474739075,0.0858154296875,114.8248067797775,2.106801301240921,2.6366062462329865,13.96572685297763
dense4,102,2,"3,4",False,False,False,False,4.371252655982971,0.0772705078125,79.14270821917074,2.106801301240921,2.26445135474205,9.625841979544308
dense4,102,3,"1,2,3",True,True,False,False,2.146775186061859,0.375244140625,8.557218417011674,2.106801301240921,0.03997388482093811,1.0407835935875653
dense4,102,3,"1,2,4",True,False,False,False,2.1286307275295258,0.37939453125,8.403352450919984,2.106801301240921,0.021829426288604736,1.0220694314246161
dense4,102,3,"1,3,4",True,False,False,False,2.1838841438293457,0.367919921875,8.880733401292597,2.106801301240921,0.07708284258842468,1.080131553580026
dense4,102,3,"2,3,4",False,False,False,False,4.682536005973816,0.0748291015625,108.04372496462982,2.106801301240921,2.575734704732895,13.140968344307316
dense4,102,4,"1,2,3,4",True,True,False,False,2.106801301240921,0.384521484375,8.221899797166357,2.106801301240921,0.0,1.0
dense6,103,1,1,True,True,False,False,2.2924104630947113,0.3421630859375,9.898769565415684,2.1064567863941193,0.18595367670059204,1.2043664688568823
dense6,103,1,2,False,False,False,False,5.445196866989136,0.0533447265625,231.64287805953086,2.1064567863941193,3.3387400805950165,28.18359526815463
dense6,103,1,3,False,False,False,False,4.6067909598350525,0.087646484375,100.16220880107842,2.1064567863941193,2.5003341734409332,12.1865657069263
dense6,103,1,4,False,False,False,False,5.087382078170776,0.0389404296875,161.96529407414715,2.1064567863941193,2.980925291776657,19.706042050212698
dense6,103,1,5,False,False,False,False,6.032581448554993,0.0316162109375,416.78956267336594,2.1064567863941193,3.9261246621608734,50.710077705728125
dense6,103,1,6,False,False,False,False,5.455416321754456,0.0648193359375,234.0222793573923,2.1064567863941193,3.3489595353603363,28.473092979982468
dense6,103,2,"1,2",True,True,False,False,2.2208861112594604,0.362060546875,9.215493201266646,2.1064567863941193,0.11442932486534119,1.1212333949424589
dense6,103,2,"1,3",True,False,False,False,2.225777953863144,0.355712890625,9.260684387488405,2.1064567863941193,0.11932116746902466,1.1267317297621227
dense6,103,2,"1,4",True,False,False,False,2.2551568746566772,0.3502197265625,9.536789273347395,2.1064567863941193,0.14870008826255798,1.1603249419506276
dense6,103,2,"1,5",True,False,False,False,2.2198292911052704,0.3553466796875,9.205759226756932,2.1064567863941193,0.11337250471115112,1.1200490788079398
dense6,103,2,"1,6",True,False,False,False,2.2095892429351807,0.3599853515625,9.111972817033756,2.1064567863941193,0.1031324565410614,1.1086382457383732
dense6,103,2,"2,3",False,False,False,False,4.587679088115692,0.06982421875,98.2660983399599,2.1064567863941193,2.481222301721573,11.955869169793202
dense6,103,2,"2,4",False,False,False,False,5.060212314128876,0.0592041015625,157.62397856868725,2.1064567863941193,2.9537555277347565,19.177841571259044
dense6,103,2,"2,5",False,False,False,False,4.4421727657318115,0.1025390625,84.95933801449503,2.1064567863941193,2.3357159793376923,10.336858257457456
dense6,103,2,"2,6",False,False,False,False,5.2241790890693665,0.058837890625,185.7086576677899,2.1064567863941193,3.117722302675247,22.59485674390637
dense6,103,2,"3,4",False,False,False,False,4.65730494260788,0.0927734375,105.351770143253,2.1064567863941193,2.5508481562137604,12.817970815135679
dense6,103,2,"3,5",False,False,False,False,4.5222607254981995,0.0904541015625,92.04344791344799,2.1064567863941193,2.41580393910408,11.198769868553512
dense6,103,2,"3,6",False,False,False,False,5.130398213863373,0.06005859375,169.08443640710294,2.1064567863941193,3.0239414274692535,20.57221599801198
dense6,103,2,"4,5",False,False,False,False,4.716592311859131,0.05810546875,111.78666877212584,2.1064567863941193,2.6101355254650116,13.600893994414893
dense6,103,2,"4,6",False,False,False,False,4.796606779098511,0.06689453125,121.09880457202944,2.1064567863941193,2.6901499927043915,14.733885730077615
dense6,103,2,"5,6",False,False,False,False,5.729431211948395,0.0794677734375,307.79414894493783,2.1064567863941193,3.6229744255542755,37.448790968401255
dense6,103,3,"1,2,3",True,True,False,False,2.1840114891529083,0.3663330078125,8.881864393172792,2.1064567863941193,0.07755470275878906,1.080641344904566
dense6,103,3,"1,2,4",True,False,False,False,2.200944483280182,0.3643798828125,9.03354150043098,2.1064567863941193,0.09448769688606262,1.0990956407509103
dense6,103,3,"1,2,5",True,False,False,False,2.168016940355301,0.3702392578125,8.74093305081289,2.1064567863941193,0.06156015396118164,1.063494468009657
dense6,103,3,"1,2,6",True,False,False,False,2.1555088460445404,0.3717041015625,8.63228156393373,2.1064567863941193,0.04905205965042114,1.0502750262675349
dense6,103,3,"1,3,4",True,False,False,False,2.2072761952877045,0.3619384765625,9.090920746352777,2.1064567863941193,0.1008194088935852,1.1060768760791826
dense6,103,3,"1,3,5",True,False,True,False,2.1720680594444275,0.3677978515625,8.776415434706399,2.1064567863941193,0.06561127305030823,1.0678115493513372
dense6,103,3,"1,3,6",True,False,False,False,2.163608878850937,0.365478515625,8.702487278237744,2.1064567863941193,0.05715209245681763,1.0588168362037225
dense6,103,3,"1,4,5",True,False,False,False,2.193121552467346,0.3626708984375,8.963148429334684,2.1064567863941193,0.08666476607322693,1.0905310354322413
dense6,103,3,"1,4,6",True,False,False,False,2.1833241283893585,0.3634033203125,8.87576144578533,2.1064567863941193,0.07686734199523926,1.0798988096686375
dense6,103,3,"1,5,6",True,False,False,False,2.160838395357132,0.3685302734375,8.678410548369914,2.1064567863941193,0.054381608963012695,1.0558874614020453
dense6,103,3,"2,3,4",False,False,False,False,4.622202098369598,0.0654296875,101.71777823727508,2.1064567863941193,2.515745311975479,12.375829196348201
dense6,103,3,"2,3,5",False,False,False,False,4.471494197845459,0.074462890625,87.48734880684036,2.1064567863941193,2.3650374114513397,10.644437033899168
dense6,103,3,"2,3,6",False,False,False,False,4.929177463054657,0.061767578125,138.26573687725798,2.1064567863941193,2.8227206766605377,16.82255720635771
dense6,103,3,"2,4,5",False,False,False,False,4.749635577201843,0.0599365234375,115.54217065289134,2.1064567863941193,2.643178790807724,14.057819525313743
dense6,103,3,"2,4,6",False,False,False,True,4.944907605648041,0.068115234375,140.457872737774,2.1064567863941193,2.8384508192539215,17.0892706507042
dense6,103,3,"2,5,6",False,False,False,False,4.915410697460175,0.088623046875,136.37530729508012,2.1064567863941193,2.8089539110660553,16.592551852109974
dense6,103,3,"3,4,5",False,False,False,False,4.806611120700836,0.065185546875,122.31639883968019,2.1064567863941193,2.700154334306717,14.88202835517259
dense6,103,3,"3,4,6",False,False,False,False,4.691642761230469,0.0858154296875,109.03214655058285,2.1064567863941193,2.5851859748363495,13.265755957366526
dense6,103,3,"3,5,6",False,False,False,False,4.643876791000366,0.076416015625,103.94654649495372,2.1064567863941193,2.537420004606247,12.646999642196237
dense6,103,3,"4,5,6",False,False,False,False,4.8378822803497314,0.0723876953125,126.20180848957649,2.1064567863941193,2.731425493955612,15.354759543547472
dense6,103,4,"1,2,3,4",True,True,False,False,2.176554560661316,0.3687744140625,8.815879294365013,2.1064567863941193,0.07009777426719666,1.0726130500823539
dense6,103,4,"1,2,3,5",True,False,False,False,2.1445153653621674,0.373779296875,8.537902471208414,2.1064567863941193,0.038058578968048096,1.0387920824644346
dense6,103,4,"1,2,3,6",True,False,False,False,2.1307408809661865,0.3758544921875,8.421103536143752,2.1064567863941193,0.02428409457206726,1.0245813545491653
dense6,103,4,"1,2,4,5",True,False,False,False,2.155088931322098,0.3739013671875,8.628657502768338,2.1064567863941193,0.048632144927978516,1.0498340929050758
dense6,103,4,"1,2,4,6",True,False,False,False,2.140367805957794,0.37353515625,8.502564347661576,2.1064567863941193,0.03391101956367493,1.0344925530339457
dense6,103,4,"1,2,5,6",True,False,False,False,2.1200447976589203,0.37744140625,8.331510711502997,2.1064567863941193,0.013588011264801025,1.013680747849067
dense6,103,4,"1,3,4,5",True,False,False,False,2.1603845953941345,0.371826171875,8.674473179440694,2.1064567863941193,0.05392780900001526,1.055408408416466
dense6,103,4,"1,3,4,6",True,False,False,False,2.1507158279418945,0.3692626953125,8.591005878702823,2.1064567863941193,0.04425904154777527,1.045253083798556
dense6,103,4,"1,3,5,6",True,False,False,False,2.125172793865204,0.3756103515625,8.374344398452207,2.1064567863941193,0.018716007471084595,1.0188922497390978
dense6,103,4,"1,4,5,6",True,False,False,False,2.140749007463455,0.373779296875,8.505806155844708,2.1064567863941193,0.03429222106933594,1.0348869783257386
dense6,103,4,"2,3,4,5",False,False,False,False,4.387889385223389,0.0703125,80.4703976085108,2.1064567863941193,2.2814325988292694,9.790696507763549
dense6,103,4,"2,3,4,6",False,False,False,False,4.7517295479774475,0.078125,115.78436606815269,2.1064567863941193,2.6452727615833282,14.087287029847918
dense6,103,4,"2,3,5,6",False,False,False,False,4.719981372356415,0.0753173828125,112.1661632570374,2.1064567863941193,2.6135245859622955,13.647066443396879
dense6,103,4,"2,4,5,6",False,False,False,False,4.684446692466736,0.0662841796875,108.25035999508138,2.1064567863941193,2.5779899060726166,13.170637315900347
dense6,103,4,"3,4,5,6",False,False,False,False,4.68417751789093,0.083740234375,108.22122567163439,2.1064567863941193,2.577720731496811,13.16709259228389
dense6,103,5,"1,2,3,4,5",True,True,False,False,2.1434421837329865,0.3778076171875,8.528744665997667,2.1064567863941193,0.03698539733886719,1.037677867869251
dense6,103,5,"1,2,3,4,6",True,False,False,False,2.126659542322159,0.3758544921875,8.386804202066397,2.1064567863941193,0.02020275592803955,1.0204082128678789
dense6,103,5,"1,2,3,5,6",True,False,False,False,2.104655385017395,0.382568359375,8.204275206214612,2.1064567863941193,-0.0018014013767242432,0.9982002201729024
dense6,103,5,"1,2,4,5,6",True,False,False,False,2.111147314310074,0.3795166015625,8.257710040666439,2.1064567863941193,0.00469052791595459,1.0047015456616322
dense6,103,5,"1,3,4,5,6",True,False,False,False,2.118243157863617,0.381103515625,8.316513843783536,2.1064567863941193,0.01178637146949768,1.0118561044426477
dense6,103,5,"2,3,4,5,6",False,False,False,False,4.476933121681213,0.07958984375,87.96448220348627,2.1064567863941193,2.370476335287094,10.702489043322625
dense6,103,6,"1,2,3,4,5,6",True,True,False,False,2.1064567863941193,0.38134765625,8.219067718491903,2.1064567863941193,0.0,1.0
constant_ild,103,1,1,True,True,False,False,2.169080525636673,0.3682861328125,8.750234724235819,2.115393102169037,0.05368742346763611,1.0551547339953835
constant_ild,103,1,2,False,False,False,False,5.385370433330536,0.0521240234375,218.19091432623293,2.115393102169037,3.269977331161499,26.31074290252391
constant_ild,103,1,3,False,False,False,False,4.450683295726776,0.0699462890625,85.68547252100036,2.115393102169037,2.3352901935577393,10.33245790707183
constant_ild,103,1,4,False,False,False,False,4.062071532011032,0.10107421875,58.094531197097275,2.115393102169037,1.9466784298419952,7.005380031929723
constant_ild,103,1,5,False,False,False,False,5.25736939907074,0.0634765625,191.97581471562586,2.115393102169037,3.141976296901703,23.149572107907506
