treatment,seed,retained_depth,mask_group,n_masks,ce,accuracy,excess_ce,accuracy_change
constant_ild,2703,5,prefix,1,0.08204400539398193,0.9861111044883728,-0.0019879862666130066,0.0
constant_ild,2703,5,all_masks,6,0.1079665074745814,0.9791666666666666,0.02393451581398646,-0.006944437821706136
constant_ild,2703,5,keeps_first,5,0.08060600757598876,0.9855555534362793,-0.0034259840846061706,-0.0005555510520935059
constant_ild,2703,5,drops_first,1,0.24476900696754456,0.9472222328186035,0.16073701530694962,-0.03888887166976929
constant_ild,2703,6,prefix,1,0.08403199166059494,0.9861111044883728,0.0,0.0
constant_ild,2703,6,all_masks,1,0.08403199166059494,0.9861111044883728,0.0,0.0
constant_ild,2703,6,keeps_first,1,0.08403199166059494,0.9861111044883728,0.0,0.0
constant_ild,2704,1,prefix,1,0.23560687899589539,0.9611111283302307,0.1657310575246811,-0.02499997615814209
constant_ild,2704,1,all_masks,6,0.33720311025778454,0.9152777791023254,0.26732728878657025,-0.07083332538604736
constant_ild,2704,1,keeps_first,1,0.23560687899589539,0.9611111283302307,0.1657310575246811,-0.02499997615814209
constant_ild,2704,1,drops_first,5,0.35752235651016234,0.9061111092567444,0.28764653503894805,-0.07999999523162842
constant_ild,2704,2,prefix,1,0.09030931442975998,0.9722222089767456,0.020433492958545685,-0.013888895511627197
constant_ild,2704,2,all_masks,15,0.20102791339159012,0.944259250164032,0.13115209192037583,-0.04185185432434082
constant_ild,2704,2,keeps_first,5,0.09595842510461808,0.97833331823349,0.026082603633403777,-0.007777786254882813
constant_ild,2704,2,drops_first,10,0.2535626575350761,0.927222216129303,0.18368683606386185,-0.05888888835906982
constant_ild,2704,3,prefix,1,0.06715020537376404,0.980555534362793,-0.0027256160974502563,-0.005555570125579834
constant_ild,2704,3,all_masks,20,0.15402192994952202,0.9572222203016281,0.08414610847830772,-0.02888888418674469
constant_ild,2704,3,keeps_first,10,0.07319912910461426,0.9830555498600007,0.0033233076333999633,-0.003055554628372192
constant_ild,2704,3,drops_first,10,0.23484473079442977,0.9313888907432556,0.16496890932321548,-0.05472221374511719
constant_ild,2704,3,alternating,2,0.15261350572109222,0.9597222208976746,0.08273768424987793,-0.026388883590698242
constant_ild,2704,4,prefix,1,0.06579001247882843,0.9888888597488403,-0.004085808992385864,0.0027777552604675293
constant_ild,2704,4,all_masks,15,0.12558534691731135,0.9705555518468221,0.05570952544609706,-0.0155555526415507
constant_ild,2704,4,keeps_first,10,0.06943524554371834,0.9855555474758149,-0.0004405759274959564,-0.0005555570125579834
constant_ild,2704,4,drops_first,5,0.23788554966449738,0.9405555605888367,0.16800972819328308,-0.04555554389953613
constant_ild,2704,5,prefix,1,0.06802523136138916,0.9888888597488403,-0.0018505901098251343,0.0027777552604675293
constant_ild,2704,5,all_masks,6,0.10000151892503102,0.980555534362793,0.03012569745381673,-0.005555570125579834
constant_ild,2704,5,keeps_first,5,0.06929527521133423,0.9877777576446534,-0.000580546259880066,0.0016666531562805175
constant_ild,2704,5,drops_first,1,0.253532737493515,0.9444444179534912,0.18365691602230072,-0.04166668653488159
constant_ild,2704,6,prefix,1,0.0698758214712143,0.9861111044883728,0.0,0.0
constant_ild,2704,6,all_masks,1,0.0698758214712143,0.9861111044883728,0.0,0.0
constant_ild,2704,6,keeps_first,1,0.0698758214712143,0.9861111044883728,0.0,0.0
constant_ild,2705,1,prefix,1,0.2712912857532501,0.9611111283302307,0.20924213156104088,-0.02499997615814209
constant_ild,2705,1,all_masks,6,0.44975044826666516,0.8726851840813955,0.3877012940744559,-0.11342592040697734
constant_ild,2705,1,keeps_first,1,0.2712912857532501,0.9611111283302307,0.20924213156104088,-0.02499997615814209
constant_ild,2705,1,drops_first,5,0.48544228076934814,0.8549999952316284,0.4233931265771389,-0.13111110925674438
constant_ild,2705,2,prefix,1,0.08574634790420532,0.9861111044883728,0.02369719371199608,0.0
constant_ild,2705,2,all_masks,15,0.2500136201580366,0.9246296286582947,0.1879644659658273,-0.061481475830078125
constant_ild,2705,2,keeps_first,5,0.10087146908044815,0.977222228050232,0.03882231488823891,-0.00888887643814087
constant_ild,2705,2,drops_first,10,0.32458469569683074,0.8983333289623261,0.2625355415046215,-0.08777777552604675
constant_ild,2705,3,prefix,1,0.059372320771217346,0.9888888597488403,-0.0026768334209918976,0.0027777552604675293
constant_ild,2705,3,all_masks,20,0.18046299293637275,0.9470833271741868,0.11841383874416352,-0.03902777731418609
constant_ild,2705,3,keeps_first,10,0.07124044597148896,0.9847222149372101,0.00919129177927971,-0.0013888895511627198
constant_ild,2705,3,drops_first,10,0.28968553990125656,0.9094444394111634,0.22763638570904732,-0.07666666507720947
constant_ild,2705,3,alternating,2,0.16736102104187012,0.9513888955116272,0.10531186684966087,-0.034722208976745605
constant_ild,2705,4,prefix,1,0.05761083960533142,0.9888888597488403,-0.004438314586877823,0.0027777552604675293
constant_ild,2705,4,all_masks,15,0.1362219698727131,0.9627777655919393,0.07417281568050385,-0.023333338896433513
constant_ild,2705,4,keeps_first,10,0.06357105188071728,0.9858333170413971,0.0015218976885080337,-0.000277787446975708
constant_ild,2705,4,drops_first,5,0.2815238058567047,0.9166666626930237,0.21947465166449548,-0.06944444179534912
constant_ild,2705,5,prefix,1,0.06137140095233917,0.9833333492279053,-0.0006777532398700714,-0.0027777552604675293
constant_ild,2705,5,all_masks,6,0.09838326958318551,0.9749999841054281,0.03633411539097627,-0.011111120382944742
constant_ild,2705,5,keeps_first,5,0.06158619746565819,0.9855555415153503,-0.0004629567265510559,-0.0005555629730224609
constant_ild,2705,5,drops_first,1,0.28236863017082214,0.9222221970558167,0.2203194759786129,-0.06388890743255615
constant_ild,2705,6,prefix,1,0.062049154192209244,0.9861111044883728,0.0,0.0
constant_ild,2705,6,all_masks,1,0.062049154192209244,0.9861111044883728,0.0,0.0
constant_ild,2705,6,keeps_first,1,0.062049154192209244,0.9861111044883728,0.0,0.0
decreasing_ild,2701,1,prefix,1,0.18298229575157166,0.9777777791023254,0.09470976889133453,-0.0027777552604675293
decreasing_ild,2701,1,all_masks,6,0.42102213203907013,0.8787037034829458,0.332749605178833,-0.10185183087984721
decreasing_ild,2701,1,keeps_first,1,0.18298229575157166,0.9777777791023254,0.09470976889133453,-0.0027777552604675293
decreasing_ild,2701,1,drops_first,5,0.46863009929656985,0.8588888883590698,0.3803575724363327,-0.12166664600372315
decreasing_ild,2701,2,prefix,1,0.08133865147829056,0.980555534362793,-0.006933875381946564,0.0
