treatment,seed,lr,model_depth,retained_depth,mask,is_prefix,keeps_first,is_alternating,ce,accuracy,excess_ce,accuracy_change,full_ce,full_accuracy
decreasing_ild,2701,0.001,6,3,011100,False,False,False,0.2646995782852173,0.9138888716697693,0.17642705142498016,-0.06666666269302368,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,011010,False,False,False,0.2568506896495819,0.9194444417953491,0.1685781627893448,-0.06111109256744385,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,011001,False,False,False,0.24758349359035492,0.9166666865348816,0.1593109667301178,-0.06388884782791138,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,010110,False,False,False,0.2598734498023987,0.9194444417953491,0.17160092294216156,-0.06111109256744385,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,010101,False,False,True,0.2500077188014984,0.9222221970558167,0.1617351919412613,-0.05833333730697632,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,010011,False,False,False,0.2487434595823288,0.9277777671813965,0.16047093272209167,-0.052777767181396484,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,001110,False,False,False,0.2689298987388611,0.9166666865348816,0.18065737187862396,-0.06388884782791138,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,001101,False,False,False,0.2582726776599884,0.9194444417953491,0.17000015079975128,-0.06111109256744385,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,001011,False,False,False,0.2724269926548004,0.9111111164093018,0.1841544657945633,-0.06944441795349121,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,3,000111,False,False,False,0.3161640167236328,0.9138888716697693,0.2278914898633957,-0.06666666269302368,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,111100,True,True,False,0.08177758008241653,0.980555534362793,-0.006494946777820587,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,111010,False,True,False,0.08100631088018417,0.980555534362793,-0.007266215980052948,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,111001,False,True,False,0.08219890296459198,0.980555534362793,-0.006073623895645142,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,110110,False,True,False,0.07260767370462418,0.980555534362793,-0.015664853155612946,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,110101,False,True,False,0.0742046982049942,0.9777777791023254,-0.01406782865524292,-0.0027777552604675293,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,110011,False,True,False,0.07403814792633057,0.980555534362793,-0.014234378933906555,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,101110,False,True,False,0.06984734535217285,0.9777777791023254,-0.01842518150806427,-0.0027777552604675293,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,101101,False,True,False,0.06988471001386642,0.9750000238418579,-0.018387816846370697,-0.005555510520935059,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,101011,False,True,False,0.07253637909889221,0.9750000238418579,-0.01573614776134491,-0.005555510520935059,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,100111,False,True,False,0.07662121206521988,0.980555534362793,-0.011651314795017242,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,011110,False,False,False,0.27504339814186096,0.9111111164093018,0.18677087128162384,-0.06944441795349121,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,011101,False,False,False,0.2679961919784546,0.9111111164093018,0.17972366511821747,-0.06944441795349121,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,011011,False,False,False,0.26010048389434814,0.9222221970558167,0.17182795703411102,-0.05833333730697632,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,010111,False,False,False,0.2664511799812317,0.9166666865348816,0.17817865312099457,-0.06388884782791138,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,4,001111,False,False,False,0.2665773630142212,0.9166666865348816,0.17830483615398407,-0.06388884782791138,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,5,111110,True,True,False,0.08447050303220749,0.980555534362793,-0.0038020238280296326,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,5,111101,False,True,False,0.08547438681125641,0.980555534362793,-0.002798140048980713,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,5,111011,False,True,False,0.08537685871124268,0.980555534362793,-0.002895668148994446,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,5,110111,False,True,False,0.07541739195585251,0.980555534362793,-0.012855134904384613,0.0,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,5,101111,False,True,False,0.07108183205127716,0.9777777791023254,-0.01719069480895996,-0.0027777552604675293,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,5,011111,False,False,False,0.28419193625450134,0.9166666865348816,0.19591940939426422,-0.06388884782791138,0.08827252686023712,0.980555534362793
decreasing_ild,2701,0.001,6,6,111111,True,True,False,0.08827252686023712,0.980555534362793,0.0,0.0,0.08827252686023712,0.980555534362793
dense3,2701,0.001,3,1,100,True,True,False,0.34917277097702026,0.9194444417953491,0.2706660106778145,-0.05833333730697632,0.07850676029920578,0.9777777791023254
dense3,2701,0.001,3,1,010,False,False,True,0.3439803123474121,0.925000011920929,0.26547355204820633,-0.052777767181396484,0.07850676029920578,0.9777777791023254
